Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus,HasPortfolio,WillingToRelocate,PreferredRoleCategory,ExpectedCTC
0,3,8.3,0,82,80,2,3,0,72.6,61.5,5.8,82.0,3.5,1,0,0,0,0,1,2,9,9.1
1,1,7.4,1,55,67,1,2,1,34.9,17.1,4.0,63.0,3.9,0,0,0,0,0,0,0,8,4.9
0,6,6.5,0,58,65,0,2,1,23.1,36.7,3.1,78.0,4.3,0,0,0,1,0,1,2,8,4.5
0,10,6.9,0,81,64,1,2,2,20.0,21.8,2.5,67.2,4.7,0,1,3,3,1,1,2,8,2.4
1,0,8.2,0,82,69,1,3,3,61.0,58.9,6.4,88.0,4.8,0,1,2,2,1,1,1,2,8.3
0,4,7.3,0,55,66,1,1,1,28.6,18.0,1.2,74.0,4.8,0,0,0,0,0,0,2,4,3.5
1,2,6.7,0,55,58,0,1,0,20.0,15.9,1.1,60.0,3.9,0,1,0,0,0,0,2,9,3.8
1,6,8.3,1,84,88,1,2,2,72.2,66.2,7.1,90.0,4.8,1,1,2,3,1,0,1,2,9.7
1,2,8.5,0,83,86,2,3,2,74.9,43.5,6.4,90.0,4.8,1,1,2,2,1,0,1,0,7.9
0,2,7.5,0,58,70,1,1,2,28.8,11.9,4.0,78.0,4.3,1,0,1,3,1,0,1,5,4.0
1,4,8.3,0,80,85,2,3,2,69.7,48.5,5.2,85.0,4.7,1,0,2,3,1,0,1,2,6.9
1,6,6.6,0,59,69,0,2,0,24.0,28.1,4.3,75.1,4.3,1,1,0,0,0,1,2,2,3.5
0,1,8.4,0,77,83,1,3,3,59.2,55.0,7.2,78.0,4.7,1,1,0,0,0,1,1,8,8.0
1,2,8.4,0,81,87,2,3,2,74.0,68.8,7.3,83.0,4.6,1,1,2,2,1,0,1,4,9.9
1,9,7.2,0,81,80,0,3,3,43.4,41.4,8.9,90.0,4.1,1,1,3,2,1,0,2,8,7.2
1,5,8.3,0,71,86,1,3,2,64.9,45.9,9.0,85.0,4.7,1,1,0,0,0,1,1,9,7.0
0,0,8.0,0,70,85,1,3,2,59.8,38.6,7.2,87.0,4.8,1,1,0,0,0,1,0,9,7.4
1,0,7.8,1,55,66,1,1,2,34.9,39.7,0.0,65.0,4.1,0,0,0,0,0,0,2,1,6.0
1,5,6.6,1,55,74,2,1,0,24.1,30.3,1.2,67.0,3.9,0,0,0,0,0,0,1,8,2.7
0,0,8.3,0,55,66,0,3,1,59.2,58.1,6.9,87.0,3.8,1,1,3,1,1,1,1,5,8.3
0,6,7.7,0,82,87,0,3,0,58.2,46.3,7.0,84.3,4.1,0,1,2,1,1,1,1,1,7.0
1,8,6.9,1,71,70,0,1,1,20.0,26.4,3.8,77.7,4.1,0,1,0,1,0,0,2,7,3.8
1,2,8.3,0,74,64,1,2,1,47.1,40.1,3.6,78.0,4.7,0,1,0,0,0,0,0,1,7.2
0,6,7.8,0,56,66,1,0,1,47.0,35.3,3.9,79.9,4.4,1,0,0,0,0,0,1,2,7.4
0,6,7.8,0,77,88,1,2,0,47.5,46.1,9.2,90.0,4.8,1,1,3,3,1,0,1,8,6.0
1,0,7.5,0,84,88,2,2,0,50.4,44.2,5.4,86.0,3.9,1,1,0,0,0,1,2,9,7.4
1,2,7.4,1,55,67,1,1,0,28.4,24.4,1.2,70.0,4.0,0,1,0,0,0,0,0,7,2.8
0,9,8.1,0,82,72,2,1,2,48.6,35.7,1.9,89.9,4.8,1,1,4,1,1,1,1,9,4.6
1,8,8.2,1,87,85,2,2,2,46.4,46.0,5.2,71.9,4.6,1,1,0,0,0,0,2,2,8.1
1,0,7.7,0,57,83,0,2,1,40.3,49.5,6.0,68.0,4.0,1,1,3,2,1,0,2,4,4.7
0,8,8.4,1,58,81,1,3,0,56.7,52.9,6.7,86.8,4.3,1,1,0,0,0,1,1,7,7.6
1,5,7.4,1,55,63,1,2,0,31.8,8.8,2.7,69.0,3.6,0,1,0,0,0,1,1,1,3.5
1,10,8.0,0,62,66,0,2,0,36.1,35.5,3.1,69.9,3.7,0,1,1,0,0,0,1,8,5.9
1,1,7.3,0,56,69,2,2,1,45.2,39.0,3.8,85.0,4.8,0,0,0,0,0,1,1,8,4.7
0,7,8.2,1,83,84,2,2,2,56.8,41.2,5.4,90.0,4.8,1,1,3,1,1,0,1,5,8.0
1,2,7.3,0,55,67,1,1,0,25.8,17.5,2.3,79.0,4.5,0,1,0,0,0,0,2,3,2.8
0,2,8.3,0,55,68,1,1,0,52.9,33.8,0.9,75.0,4.0,0,0,0,0,0,1,0,6,7.2
0,4,7.1,2,55,65,1,1,1,25.2,19.7,3.6,72.0,4.3,0,1,0,0,0,0,2,4,3.0
1,5,7.6,0,67,68,0,1,0,28.4,12.0,2.2,75.0,4.0,0,0,0,0,0,1,0,7,4.8
1,7,7.7,0,83,67,2,2,2,40.4,22.4,2.1,90.0,3.9,0,1,1,3,1,0,2,3,4.2
1,5,7.4,0,68,66,1,1,1,33.7,31.5,3.3,71.0,4.4,1,1,0,0,0,1,0,4,5.8
1,6,7.8,0,55,69,0,1,1,34.5,30.4,3.7,77.9,4.2,1,0,0,0,0,1,0,1,5.6
1,6,8.6,1,77,84,1,1,2,56.3,54.3,2.8,90.0,4.7,1,1,4,3,1,1,0,1,7.4
1,9,7.9,0,62,64,0,0,0,34.9,35.7,3.0,69.3,3.7,0,1,0,0,0,1,0,8,6.4
0,2,8.2,1,55,68,1,1,0,45.9,48.0,3.6,73.0,4.5,0,1,0,0,0,1,1,1,6.5
1,7,7.8,0,56,67,0,3,1,51.7,53.4,4.8,83.6,3.9,1,1,0,0,0,1,1,1,6.8
1,3,7.6,0,76,64,1,2,0,33.0,22.3,4.4,73.0,3.8,0,1,0,0,0,0,2,8,5.6
1,4,8.1,0,78,75,1,3,1,64.4,58.3,5.9,82.0,4.6,1,1,1,3,1,0,1,7,7.7
0,0,8.5,0,71,86,1,1,0,57.5,55.2,1.0,85.0,4.4,1,1,3,2,1,0,1,3,9.0
1,11,6.9,0,55,64,2,1,1,22.8,30.0,2.0,67.9,3.8,0,0,1,0,0,0,1,1,3.9
1,5,8.2,0,81,88,2,3,2,74.8,63.8,8.2,90.0,4.8,1,1,2,2,1,1,2,8,7.8
0,6,8.2,1,69,76,1,0,0,44.6,28.4,2.3,89.4,4.8,0,1,4,2,1,0,0,4,5.8
1,0,7.7,0,55,63,1,2,1,40.8,34.5,5.1,61.0,3.7,0,1,0,0,0,0,1,0,6.3
1,8,6.5,0,55,66,0,3,0,20.0,11.0,2.9,69.1,3.7,0,0,0,0,0,1,0,7,2.0
0,2,6.5,1,55,60,0,1,0,20.0,34.6,2.3,75.0,3.9,0,0,0,0,0,0,0,5,5.5
1,0,8.3,0,81,86,1,3,0,63.2,39.2,8.7,90.0,4.8,1,1,2,2,1,1,1,5,6.8
0,2,8.0,0,83,66,2,3,0,67.8,60.9,8.1,84.0,4.1,1,0,2,3,1,1,0,2,8.8
0,7,6.6,0,63,59,0,3,1,32.3,29.7,4.2,82.1,4.1,0,0,0,0,0,0,0,7,2.0
1,4,8.0,0,74,88,0,3,1,50.7,42.4,8.0,90.0,4.8,1,1,0,0,0,1,2,5,7.7
1,0,8.5,0,83,68,2,1,1,52.3,39.7,2.1,80.0,3.6,1,0,0,0,0,1,0,8,8.3
1,0,7.8,0,63,61,0,1,1,36.5,42.9,1.4,78.0,4.7,0,1,3,2,1,0,1,9,4.7
1,6,6.9,0,55,65,1,2,2,24.2,20.4,4.9,77.6,4.4,0,0,1,0,0,0,1,2,4.7
1,4,8.3,0,58,87,2,3,1,73.1,71.7,6.9,88.0,3.8,1,1,3,2,1,1,2,0,9.0
1,8,8.0,0,74,87,1,2,1,56.2,22.0,6.2,90.0,4.8,1,1,0,0,0,0,1,9,6.8
0,2,6.5,1,62,72,1,2,1,23.5,25.4,3.6,74.0,4.6,1,1,0,0,0,1,0,8,3.4
1,0,8.0,0,77,61,2,1,2,45.8,28.5,3.3,80.0,4.6,1,0,1,3,1,0,2,1,6.0
1,3,8.0,0,62,66,2,1,2,52.3,63.5,3.1,88.0,4.7,1,1,3,2,1,1,1,8,7.2
1,9,8.3,0,83,80,2,3,3,71.0,63.8,7.1,90.0,4.7,1,0,4,0,1,0,1,7,10.8
1,3,8.2,0,81,74,0,1,1,44.1,46.1,4.0,89.0,4.7,1,1,0,0,0,0,1,7,7.2
1,7,7.6,0,65,68,2,2,3,41.8,32.8,4.5,81.9,4.2,0,1,0,0,0,0,2,8,7.7
1,2,6.6,0,63,64,0,1,0,20.3,17.6,2.3,70.0,4.3,0,0,0,0,0,0,1,6,3.4
0,6,7.8,1,71,66,2,1,1,50.7,34.6,2.1,72.5,3.5,0,0,0,1,0,0,1,1,6.6
1,4,7.3,0,55,72,1,2,1,36.4,32.4,3.2,80.0,4.3,1,1,2,2,1,0,0,3,4.6
1,4,8.2,0,79,61,2,3,0,59.4,49.8,7.2,81.0,4.7,1,0,0,0,0,0,1,5,7.2
1,1,7.7,0,78,86,1,3,2,49.7,33.6,10.0,87.0,4.8,1,1,1,3,1,1,2,6,3.9
1,11,7.7,0,56,65,1,0,2,32.6,37.9,1.8,78.7,3.9,0,1,0,0,0,0,1,4,6.7
0,2,7.5,0,81,86,1,3,1,44.8,22.2,5.3,87.0,4.6,1,1,1,3,1,0,2,8,4.2
1,5,7.8,0,64,70,1,3,0,59.2,45.7,5.2,81.0,4.3,0,0,0,0,0,0,0,8,7.3
1,0,7.7,0,55,71,1,2,0,48.2,38.2,4.9,78.0,3.6,1,1,3,2,1,1,2,8,5.0
1,6,8.3,2,65,69,1,2,3,71.1,65.7,8.4,84.0,4.7,1,1,2,2,1,1,2,2,8.1
1,5,7.9,0,77,82,2,3,2,64.2,54.5,5.5,85.0,4.4,1,1,3,2,1,1,2,9,6.6
1,7,8.1,0,55,63,2,2,3,59.5,46.9,4.0,87.8,4.6,1,1,1,0,0,1,0,4,7.8
1,5,7.6,0,55,67,2,2,0,46.5,30.7,4.3,86.0,4.0,1,1,3,2,1,1,1,8,4.4
0,1,6.8,1,56,82,1,2,1,31.5,17.2,4.2,81.0,4.0,1,1,0,0,0,0,0,4,4.3
0,0,8.2,0,78,82,0,2,2,47.1,34.3,4.6,83.0,4.8,1,1,1,3,1,1,1,2,7.1
0,4,7.6,0,77,71,0,3,0,44.1,48.3,6.8,87.0,4.1,1,1,2,3,1,1,2,3,4.9
1,2,8.5,0,80,86,2,2,0,66.6,49.3,5.5,86.0,4.3,1,1,3,1,1,1,1,6,8.7
1,3,8.7,0,75,87,1,2,2,70.6,67.1,5.3,74.0,4.1,1,1,2,3,1,1,0,8,8.5
0,2,7.8,0,64,67,1,2,1,59.4,59.3,4.2,66.0,3.7,1,1,0,0,0,1,0,0,7.1
1,3,8.2,0,76,66,2,2,2,61.8,41.4,4.7,76.0,4.3,1,1,3,2,1,1,1,8,6.6
1,11,8.7,0,71,57,1,0,0,66.2,57.4,4.4,74.8,4.4,1,0,0,0,0,0,1,8,7.8
0,8,6.6,1,66,73,1,1,0,20.0,10.7,1.9,73.0,4.6,0,0,0,0,0,0,0,8,2.9
0,11,7.7,0,74,85,0,3,3,43.0,39.9,5.7,85.4,4.8,1,1,4,1,1,0,2,8,4.9
1,2,8.1,0,84,81,2,3,2,65.7,63.1,7.8,86.0,4.5,1,1,3,1,1,0,0,8,8.2
1,2,7.3,0,59,57,1,2,0,41.0,47.0,4.9,68.0,3.8,0,1,0,0,0,0,1,0,4.8
0,10,6.7,0,59,69,2,1,2,20.0,19.0,2.6,78.6,3.8,0,1,1,0,0,0,1,8,2.0
1,7,8.5,0,84,88,1,2,3,74.0,57.3,7.6,83.1,4.8,1,1,2,1,1,1,0,2,7.8
1,2,7.0,0,65,57,1,1,0,21.4,17.3,2.3,69.0,4.1,0,0,0,0,0,0,1,5,3.2
0,0,7.7,0,81,73,1,1,0,33.5,19.9,0.0,67.0,4.4,0,1,0,0,0,0,1,4,4.0
0,4,8.0,0,76,84,2,3,2,63.5,69.8,7.6,90.0,4.7,1,1,0,0,0,0,1,4,8.1
0,10,7.7,0,62,62,2,1,0,39.1,42.2,4.2,65.1,4.2,0,1,1,0,0,0,2,8,5.6
1,5,6.5,0,66,67,1,1,2,20.0,7.6,5.8,74.0,4.7,1,1,0,0,0,0,1,1,2.0
1,10,6.9,0,71,73,1,0,1,20.2,24.4,1.4,66.8,4.2,0,0,0,0,0,0,1,8,4.9
0,6,8.3,1,81,85,0,3,1,74.3,67.9,7.4,90.0,4.8,1,1,1,2,1,1,2,4,9.2
1,0,7.9,2,57,72,1,3,0,52.8,33.5,7.5,82.0,4.7,1,0,0,0,0,1,2,1,6.8
1,9,6.5,1,64,85,0,2,1,20.0,11.5,4.0,69.7,4.1,1,1,1,0,0,0,0,4,2.9
0,10,7.9,0,60,64,0,1,0,43.7,42.0,4.7,71.7,3.6,1,1,0,1,0,0,2,3,6.1
1,8,7.6,0,55,71,1,2,2,38.7,47.6,2.0,75.7,4.1,0,0,1,0,0,1,2,8,5.5
1,3,8.2,0,82,85,2,3,2,76.4,63.9,6.5,85.0,4.4,1,1,2,2,1,1,0,6,10.0
0,0,8.3,0,63,88,0,3,2,63.8,44.5,6.6,90.0,4.3,1,1,4,1,1,1,1,1,7.5
0,0,8.2,0,81,79,2,3,2,64.0,45.8,9.1,90.0,4.6,1,1,3,1,1,1,0,4,7.1
1,0,8.1,0,78,85,1,3,1,57.6,48.1,7.4,89.0,4.7,1,1,3,1,1,1,1,3,7.5
1,8,7.3,0,60,83,1,2,0,33.0,29.2,2.6,76.0,4.7,1,1,0,3,1,0,2,2,3.8
0,7,8.3,0,80,85,1,2,1,67.7,43.0,6.9,90.0,4.4,1,1,3,2,1,1,1,4,7.3
1,3,7.8,1,86,73,2,2,1,45.3,33.0,4.9,84.0,4.0,0,1,0,0,0,0,1,6,5.6
0,6,8.2,1,83,79,2,2,2,70.4,48.2,4.0,90.0,4.8,0,1,1,0,0,0,0,9,7.9
1,3,6.9,0,55,64,0,2,1,25.2,13.1,3.8,76.0,3.7,0,0,0,0,0,0,1,3,2.5
1,3,7.2,0,76,84,1,3,3,43.5,23.2,6.3,88.0,4.6,0,1,2,3,1,0,2,9,4.3
1,4,8.2,0,82,63,1,2,1,49.2,51.1,6.0,90.0,4.8,1,0,0,0,0,0,0,8,8.8
1,6,7.6,2,55,82,1,1,2,47.6,35.5,5.2,89.5,3.9,0,0,2,2,1,0,1,9,5.8
1,10,6.6,2,59,62,0,2,0,20.3,20.8,2.2,83.5,4.1,0,1,0,0,0,0,1,8,2.0
1,11,7.4,0,58,73,1,2,1,40.5,32.3,2.7,79.1,3.8,0,1,0,0,0,0,2,4,4.7
1,2,7.0,0,62,81,0,1,3,20.0,36.9,1.3,86.0,4.2,0,1,0,0,0,1,1,7,4.7
1,0,6.5,0,55,68,1,1,0,20.0,26.0,1.8,69.0,4.3,0,1,0,0,0,0,1,9,3.4
0,8,7.7,0,55,70,1,1,0,26.7,6.9,1.8,86.2,4.1,0,1,0,0,0,0,1,9,5.2
1,7,8.2,0,83,64,1,3,1,63.9,39.8,5.9,86.3,4.3,1,0,0,0,0,1,1,8,7.9
0,4,6.8,2,59,68,0,1,1,20.0,18.1,2.8,67.0,3.4,0,1,0,0,0,0,1,7,3.4
1,5,7.3,0,66,62,1,3,0,38.2,34.8,5.8,77.0,4.2,0,0,0,0,0,0,1,8,4.8
1,0,6.5,0,72,72,0,1,2,20.0,28.4,1.9,89.0,3.8,0,0,2,2,1,0,1,1,2.4
1,0,6.5,0,65,65,1,1,1,20.0,25.0,1.8,82.0,4.1,0,0,0,0,0,0,2,7,3.5
1,11,7.7,0,57,62,2,2,3,39.2,27.4,3.0,67.1,4.0,0,1,1,0,0,0,0,7,6.5
1,0,7.8,0,88,80,2,3,2,63.7,42.9,8.8,90.0,4.8,1,1,1,3,1,1,0,2,6.3
1,0,7.5,2,72,62,1,1,0,39.4,32.2,2.8,85.0,4.2,0,1,0,0,0,0,2,0,5.5
0,11,8.6,0,70,83,0,2,0,63.7,43.3,7.3,85.4,4.5,1,0,0,1,0,0,0,7,9.0
1,4,6.8,1,56,70,1,1,0,20.5,18.9,2.7,79.0,4.3,0,1,1,3,1,1,2,0,2.7
1,5,7.8,0,61,69,0,1,1,41.1,37.7,1.6,72.0,4.0,0,0,0,0,0,1,1,8,6.2
1,2,7.6,0,73,78,1,3,0,44.8,27.6,8.1,80.0,4.8,1,1,3,2,1,1,2,8,5.5
1,5,6.8,0,59,67,1,1,0,23.2,33.6,1.0,74.0,4.3,0,1,3,2,1,0,1,3,4.0
1,8,7.7,0,63,61,0,2,0,49.2,39.9,7.7,74.1,4.5,1,1,0,0,0,1,2,7,6.1
1,4,8.2,0,78,65,1,3,2,62.1,39.5,5.9,79.0,4.1,1,1,4,1,1,0,2,3,7.6
0,2,7.4,0,63,73,0,1,0,30.5,33.1,1.2,66.0,4.2,0,0,0,0,0,0,1,8,4.7
1,3,8.5,0,80,58,1,3,0,70.6,43.9,5.5,74.0,4.0,1,1,0,0,0,1,1,8,9.2
1,6,7.6,0,55,63,0,3,2,44.5,22.1,6.9,72.2,4.1,1,0,0,0,0,0,0,2,5.9
1,2,7.2,0,55,74,0,1,0,20.0,21.3,2.5,75.0,3.5,0,0,0,0,0,0,0,2,5.6
0,5,8.1,0,80,87,1,2,0,47.4,49.2,5.4,77.0,4.8,1,1,2,2,1,1,2,8,7.4
0,0,6.8,1,57,88,0,2,0,28.5,18.3,4.4,78.0,4.1,0,1,0,0,0,0,0,1,3.8
0,5,8.3,0,76,82,1,3,0,61.6,58.8,6.9,78.0,4.7,1,1,0,0,0,1,2,5,8.1
0,0,7.7,1,58,72,1,1,2,33.3,29.5,1.1,85.0,3.6,0,0,2,2,1,1,1,5,5.7
0,0,7.7,0,71,72,0,2,0,34.8,25.7,4.6,77.0,4.6,1,1,0,0,0,1,1,6,5.8
1,2,7.4,0,57,67,1,1,0,20.0,25.7,4.0,85.0,3.7,0,0,0,0,0,0,2,8,2.8
0,0,6.6,0,63,67,1,1,1,20.0,21.4,2.6,67.0,4.1,0,1,0,0,0,0,0,0,2.4
1,4,7.1,0,75,82,1,2,1,41.0,34.0,4.3,84.0,4.3,1,1,0,0,0,0,1,4,4.5
1,11,8.2,1,80,87,1,3,2,61.1,55.1,5.8,89.8,4.8,1,1,3,2,1,0,1,6,8.2
1,0,8.5,1,71,84,1,3,2,72.6,49.5,6.8,85.0,4.6,1,1,4,1,1,1,0,2,7.5
0,6,7.8,1,74,69,2,2,1,61.4,44.5,6.9,89.9,4.5,0,1,4,2,1,0,1,6,5.2
1,2,7.5,0,55,70,1,1,0,34.5,34.0,1.8,71.0,4.1,1,1,0,0,0,0,1,6,5.0
0,6,7.8,0,59,71,0,2,0,41.4,38.1,5.2,86.9,3.8,1,1,0,1,0,0,0,2,4.7
0,1,6.8,2,58,68,1,1,1,20.0,18.7,2.7,78.0,3.8,0,0,0,0,0,0,2,8,2.7
0,2,8.1,0,75,85,2,2,2,56.6,40.8,5.0,87.0,4.8,1,1,3,2,1,0,1,8,6.7
0,0,7.2,0,78,75,1,2,2,36.0,28.9,3.5,66.0,4.1,1,1,2,3,1,0,0,3,3.1
0,0,8.0,0,82,82,2,1,2,49.0,29.6,2.4,88.0,3.8,1,0,0,0,0,0,1,4,5.6
1,8,7.4,0,56,69,0,1,1,31.3,31.6,4.7,89.4,4.3,0,1,0,0,0,1,0,1,5.3
0,0,8.2,0,90,66,2,3,2,62.8,46.6,7.5,87.0,4.7,1,0,3,2,1,0,2,4,7.3
1,4,8.5,0,75,88,2,3,2,77.2,78.3,6.9,90.0,4.8,1,1,4,1,1,1,1,7,9.8
1,2,7.5,2,55,63,1,1,0,25.1,21.4,2.5,60.0,3.7,0,0,0,0,0,1,0,8,5.4
0,5,8.4,0,76,69,1,1,2,55.2,41.4,3.8,67.0,3.8,1,1,0,0,0,0,1,4,7.3
0,1,8.4,0,85,68,1,3,2,60.7,52.7,5.8,90.0,4.8,1,1,2,2,1,0,1,5,8.5
0,4,7.9,0,79,70,1,2,3,57.3,47.5,4.5,84.0,4.5,1,0,0,0,0,1,1,1,7.3
1,2,7.6,0,61,68,1,2,0,37.9,21.4,3.6,75.0,3.8,0,1,0,0,0,0,0,7,5.9
1,2,8.2,0,73,70,1,2,2,54.1,41.4,4.6,89.0,4.8,1,1,2,2,1,0,0,4,7.0
1,2,7.5,0,55,71,1,1,0,41.6,41.1,1.1,78.0,4.0,0,0,0,0,0,0,1,8,5.6
1,2,8.5,0,81,84,2,2,2,56.2,49.3,5.0,84.0,4.5,1,1,3,2,1,1,2,7,8.8
1,2,6.5,2,60,62,0,1,0,20.0,17.7,2.4,84.0,4.1,0,1,0,0,0,0,1,8,2.0
0,0,8.1,0,68,66,0,2,1,42.0,26.9,2.5,79.0,4.4,0,0,1,3,1,1,1,6,5.1
1,2,8.0,0,72,84,1,3,2,64.0,42.0,6.6,90.0,4.7,1,1,0,0,0,0,0,7,8.2
0,8,6.5,1,68,67,0,0,1,20.0,14.4,1.5,65.8,4.1,0,0,0,0,0,0,1,8,3.2
1,4,7.9,0,76,88,0,3,1,57.3,30.9,7.1,86.0,4.6,1,1,3,2,1,1,0,0,5.0
1,0,8.1,2,83,88,2,3,3,67.0,48.1,6.7,90.0,4.5,1,1,2,2,1,0,1,1,6.8
0,2,8.7,0,72,68,1,2,2,67.8,55.7,3.5,73.0,4.4,0,1,0,0,0,0,1,8,9.3
1,5,6.5,0,63,67,1,1,1,20.0,23.1,0.9,76.0,4.2,0,1,0,0,0,0,0,8,2.0
0,7,7.7,1,76,88,0,1,0,42.6,26.4,2.6,90.0,4.6,0,0,2,3,1,0,1,6,3.7
1,8,7.5,1,58,70,0,0,1,29.5,32.7,2.6,74.8,4.6,0,1,0,1,0,1,0,4,5.0
1,0,7.7,0,87,86,1,2,2,44.0,58.5,5.0,85.0,4.8,1,1,2,2,1,0,1,0,6.9
0,2,8.0,0,83,85,2,1,0,49.0,54.6,3.8,90.0,4.7,1,1,3,2,1,0,0,0,7.8
1,4,7.6,0,74,66,1,2,1,39.8,30.2,2.4,81.0,3.9,0,0,0,0,0,0,1,4,5.1
1,5,8.6,0,71,79,2,3,0,80.5,52.7,7.4,79.0,4.7,1,0,0,0,0,1,1,8,9.7
1,0,7.6,1,69,61,1,3,2,45.6,55.6,7.1,85.0,4.4,1,1,3,2,1,0,0,0,6.5
0,3,8.9,0,82,81,1,3,2,76.0,56.8,7.4,81.0,4.8,1,0,3,2,1,1,1,6,8.5
1,10,8.5,0,83,85,0,3,1,58.9,43.1,9.5,90.0,4.8,1,1,1,3,1,1,2,8,7.7
0,7,8.5,1,85,84,0,2,3,72.9,57.5,7.0,90.0,4.7,0,1,0,1,0,1,2,1,9.4
1,6,8.6,0,60,70,0,1,0,40.1,33.0,1.2,79.1,4.1,0,1,0,0,0,0,0,2,6.8
1,3,7.8,0,88,83,1,3,2,48.3,44.1,6.8,83.0,4.8,1,1,3,2,1,1,1,6,5.5
1,9,8.3,0,82,85,2,3,1,74.1,54.7,6.2,82.6,4.7,1,1,3,1,1,0,1,8,8.5
1,7,8.9,1,72,83,1,2,1,85.5,50.3,6.7,90.0,4.8,1,1,4,2,1,1,2,6,8.2
1,5,8.4,0,74,84,2,3,2,68.1,54.8,7.2,90.0,4.7,1,1,4,1,1,1,1,8,7.8
1,4,7.5,0,76,68,2,1,1,42.5,44.9,1.8,82.0,4.7,0,0,0,0,0,1,1,3,6.2
1,2,7.8,0,55,66,0,1,0,35.5,19.9,3.4,71.0,4.3,0,0,0,0,0,1,2,8,5.0
1,8,6.7,0,55,67,1,2,2,30.3,13.1,4.3,70.9,4.4,0,0,0,0,0,0,0,4,2.0
1,0,7.6,0,77,79,0,1,0,30.4,44.4,2.4,90.0,4.1,0,1,0,0,0,0,1,9,5.6
0,7,6.6,1,81,83,1,1,0,22.7,22.0,1.7,87.9,4.1,1,1,0,0,0,0,1,4,4.3
0,2,7.4,0,62,60,1,2,0,37.6,17.6,4.6,76.0,3.5,0,1,0,0,0,0,1,4,2.9
1,2,7.7,0,55,62,1,3,0,51.1,50.3,7.2,78.0,4.4,1,0,0,0,0,1,2,8,6.5
1,1,7.1,0,65,66,0,1,1,20.5,14.8,1.2,69.0,4.8,0,0,0,0,0,0,1,8,3.2
0,6,7.3,0,70,71,0,1,1,41.5,39.0,3.1,82.2,3.8,0,0,1,0,0,0,1,1,5.1
1,7,8.1,0,84,87,2,2,2,67.3,58.8,5.3,90.0,4.8,1,1,4,2,1,0,1,0,8.3
0,6,6.6,1,75,73,2,3,0,48.8,47.8,7.8,74.1,4.5,1,1,0,1,0,0,0,1,5.2
1,0,7.5,0,75,70,1,1,1,39.6,31.0,2.8,60.0,4.8,1,1,0,0,0,0,2,4,4.3
1,2,7.7,0,75,71,1,1,1,32.3,13.3,1.4,90.0,4.1,0,1,2,2,1,1,2,9,3.4
1,7,7.5,1,55,72,0,2,1,38.4,46.0,2.2,81.5,4.7,1,1,1,1,0,1,2,9,6.4
0,8,8.2,0,81,86,2,3,2,74.2,59.1,7.1,87.2,4.6,1,1,4,3,1,1,2,4,9.0
1,3,6.9,1,60,65,1,1,0,20.0,17.9,2.3,77.0,3.4,0,0,0,0,0,0,0,8,3.4
1,0,8.0,0,78,79,2,1,0,55.3,43.4,2.2,74.0,4.6,1,1,4,1,1,0,1,1,5.9
1,10,8.1,2,57,67,2,2,0,49.6,51.6,1.6,84.5,4.7,0,1,0,0,0,0,1,8,8.1
1,5,7.4,0,75,68,1,1,0,31.4,39.3,1.3,80.0,4.1,0,1,0,0,0,0,0,6,4.4
1,3,7.6,0,55,57,1,1,0,40.7,46.7,2.2,75.0,4.0,0,0,0,0,0,1,1,6,5.6
0,11,8.1,0,82,84,2,3,0,67.6,67.8,7.6,74.0,4.3,1,1,1,0,0,0,1,8,8.3
1,0,8.3,0,83,86,2,3,2,60.8,50.1,5.7,87.0,4.8,1,1,2,2,1,1,0,5,6.3
1,5,8.2,0,83,87,2,2,2,70.2,53.6,5.8,73.0,4.6,1,1,0,0,0,1,2,8,7.1
1,4,8.3,0,72,69,1,3,1,68.6,54.0,6.3,88.0,4.8,0,1,2,2,1,1,0,1,7.6
0,3,8.4,0,72,68,0,2,1,51.8,47.4,4.6,87.0,4.4,0,1,3,1,1,0,1,8,7.9
1,3,7.8,0,75,86,2,3,2,66.4,70.8,8.2,87.0,4.5,1,1,0,0,0,1,2,8,8.3
1,1,6.6,2,57,72,1,1,0,20.0,27.5,1.5,68.0,4.6,0,0,0,0,0,1,1,8,4.4
1,2,6.5,1,55,66,1,1,0,20.0,35.8,2.0,77.0,4.3,0,0,0,0,0,0,0,8,3.4
0,4,6.9,2,78,85,1,2,1,29.6,28.8,3.3,90.0,3.9,1,1,0,0,0,1,1,9,3.9
0,10,8.3,0,57,66,1,1,0,43.9,35.9,0.0,71.0,4.0,0,1,0,0,0,0,2,7,5.7
0,9,7.6,0,80,71,0,3,0,50.5,36.5,6.4,90.0,4.6,1,1,3,2,1,0,2,4,4.0
1,3,7.9,0,76,72,1,3,0,63.3,68.5,6.0,82.0,4.5,1,1,0,0,0,1,1,8,8.9
1,6,8.3,0,69,87,1,1,2,52.7,49.6,7.2,82.8,4.4,1,0,3,1,1,1,0,2,7.4
0,4,7.5,0,87,70,0,1,0,28.1,35.2,1.7,67.0,4.5,0,0,0,0,0,0,1,1,4.8
0,6,8.3,0,76,85,2,2,1,64.1,49.1,6.0,84.8,4.4,1,1,3,2,1,0,1,9,7.1
