StudentID,Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus
227,Female,EEE,8.0,0,79,78,2,2,2,49.9,48.2,3.3,87,3.8,Yes,Yes,3,Tier2,Placed
228,Male,ECE,8.7,0,80,84,2,3,2,66.7,52.8,8.2,87,4.7,Yes,Yes,3,Tier1,Placed
229,Female,IT,7.4,0,66,86,1,2,0,37.0,47.1,4.8,77,4.5,No,Yes,0,None,NotPlaced
230,Male,CSE,7.9,2,83,88,2,3,2,64.0,52.9,5.9,90,4.8,Yes,Yes,3,Tier2,Placed
231,Female,ECE,7.5,0,59,66,1,1,1,29.5,36.5,1.9,70,4.6,No,No,0,None,NotPlaced
232,Male,ECE,7.4,0,68,84,2,1,1,30.7,31.5,2.1,87,4.5,Yes,Yes,0,None,NotPlaced
233,Male,Mechanical,7.7,1,78,65,0,1,1,29.3,43.8,3.6,69,4.8,Yes,Yes,0,None,NotPlaced
234,Male,IT,7.8,0,73,73,0,1,1,40.2,42.9,3.8,70,3.8,No,Yes,0,None,NotPlaced
235,Male,EEE,7.5,0,79,83,2,3,0,47.0,41.2,8.2,88,4.6,Yes,Yes,0,None,NotPlaced
236,Female,ECE,8.2,0,77,82,2,3,1,64.8,56.6,6.3,69,4.0,Yes,Yes,0,None,NotPlaced
237,Male,EEE,7.8,0,77,86,1,3,2,61.1,47.4,7.1,75,4.3,Yes,Yes,0,None,NotPlaced
238,Male,IT,7.6,1,68,84,1,1,0,37.5,30.6,4.5,72,4.6,Yes,Yes,0,None,NotPlaced
239,Male,EEE,8.5,0,80,79,2,3,2,74.9,50.1,7.5,90,4.8,Yes,Yes,4,Tier1,Placed
240,Male,IT,6.7,0,76,70,0,1,1,20.0,13.9,3.0,71,4.7,No,Yes,0,None,NotPlaced
241,Female,ECE,7.6,0,56,72,1,3,0,51.2,59.7,6.7,82,4.5,No,Yes,0,None,NotPlaced
242,Female,CSE,7.6,0,85,61,0,2,0,35.3,22.3,5.1,80,3.7,Yes,No,0,None,NotPlaced
243,Female,ECE,7.3,1,58,67,1,2,0,32.7,24.0,3.9,71,4.4,No,Yes,0,None,NotPlaced
244,Male,IT,8.1,0,71,70,1,2,1,47.6,39.6,2.8,78,3.5,No,Yes,0,None,NotPlaced
245,Male,CSE,7.6,0,80,68,2,3,0,59.9,49.4,5.2,88,4.4,No,Yes,3,Tier2,Placed
246,Female,Civil,7.4,0,59,63,1,2,0,38.7,37.1,3.1,77,3.8,No,Yes,0,None,NotPlaced
247,Male,CSE,8.4,0,62,81,0,2,1,55.6,42.8,4.6,85,4.3,Yes,Yes,4,Tier1,Placed
248,Female,Mechanical,6.7,0,71,66,1,2,1,25.8,28.2,4.1,73,4.3,No,Yes,0,None,NotPlaced
249,Female,Civil,6.5,1,79,64,1,1,0,20.0,29.4,1.9,70,4.7,No,Yes,0,None,NotPlaced
250,Female,CSE,7.4,0,57,61,1,2,1,37.7,42.6,4.2,68,3.4,No,Yes,0,None,NotPlaced
251,Male,ECE,8.4,0,68,64,2,3,1,69.6,53.4,7.7,76,4.1,Yes,Yes,0,None,NotPlaced
252,Male,IT,6.5,0,55,70,1,1,0,20.0,25.0,1.6,68,4.3,No,Yes,0,None,NotPlaced
253,Female,CSE,6.6,1,74,82,1,2,1,20.0,12.2,5.7,82,4.4,Yes,Yes,0,None,NotPlaced
254,Male,IT,8.1,0,82,85,0,2,2,42.4,31.1,6.1,80,4.4,Yes,No,3,Tier2,Placed
255,Male,Civil,6.5,0,59,65,1,1,0,20.0,11.3,2.4,74,4.2,No,No,0,None,NotPlaced
256,Male,CSE,8.5,0,75,84,1,3,2,61.0,49.1,6.5,75,4.5,Yes,Yes,0,None,NotPlaced
257,Female,IT,8.7,0,83,81,2,3,2,71.1,51.0,7.9,90,4.8,Yes,Yes,4,Tier1,Placed
258,Female,ECE,7.5,1,60,67,1,2,3,46.2,27.9,4.5,86,4.8,No,Yes,0,None,NotPlaced
259,Male,Mechanical,8.1,0,86,88,2,3,2,67.1,52.0,7.6,90,4.8,Yes,Yes,2,Tier3,Placed
260,Male,CSE,8.2,0,77,83,1,3,1,60.7,36.1,8.5,83,4.1,Yes,Yes,0,None,NotPlaced
261,Male,ECE,8.7,0,70,59,2,1,0,73.4,67.9,3.7,66,4.8,Yes,No,0,None,NotPlaced
262,Female,EEE,6.6,1,86,88,0,1,2,20.0,16.0,3.6,72,4.2,No,Yes,2,Tier2,Placed
263,Male,ECE,8.1,0,81,78,0,2,3,52.9,51.9,4.9,78,4.1,Yes,Yes,3,Tier2,Placed
264,Male,Civil,6.5,2,59,66,1,3,0,28.4,23.1,5.6,80,3.7,No,No,0,None,NotPlaced
265,Female,Mechanical,7.4,0,76,71,1,1,0,34.9,22.8,3.1,88,4.5,No,Yes,2,Tier2,Placed
266,Female,CSE,8.2,0,79,84,2,3,2,68.5,64.6,6.0,80,4.8,Yes,Yes,4,Tier1,Placed
267,Female,ECE,6.8,0,61,69,2,2,2,22.6,23.7,5.9,80,4.6,No,Yes,0,None,NotPlaced
268,Female,IT,8.0,0,68,75,1,2,1,51.5,58.0,5.3,76,4.5,No,Yes,0,None,NotPlaced
269,Male,CSE,8.5,0,68,88,1,3,0,70.7,53.1,7.1,82,4.4,Yes,Yes,3,Tier2,Placed
270,Male,ECE,6.6,0,56,58,1,2,1,20.0,16.3,5.2,65,4.1,No,No,0,None,NotPlaced
271,Female,IT,8.4,0,60,64,1,2,0,68.7,63.2,4.7,79,3.8,No,Yes,0,None,NotPlaced
272,Female,IT,7.8,1,56,59,1,1,1,40.6,43.6,0.7,79,3.7,No,Yes,0,None,NotPlaced
273,Female,Civil,7.7,0,65,59,1,2,0,48.4,42.4,4.2,81,3.8,Yes,Yes,0,None,NotPlaced
274,Female,CSE,6.8,2,55,65,1,1,0,20.0,47.3,2.3,73,3.7,No,Yes,0,None,NotPlaced
275,Male,Civil,7.3,0,59,57,1,2,1,40.5,32.5,4.2,71,4.7,No,No,0,None,NotPlaced
276,Male,ECE,6.5,0,83,87,2,2,2,31.4,18.9,6.3,79,4.5,Yes,Yes,2,Tier3,Placed
277,Female,ECE,8.3,0,82,86,2,1,1,55.3,38.2,3.3,83,4.5,Yes,Yes,0,None,NotPlaced
278,Male,Mechanical,7.3,0,58,73,1,2,1,37.0,30.8,2.7,79,3.8,No,Yes,0,None,NotPlaced
279,Female,ECE,6.8,1,71,85,1,2,1,22.5,33.8,4.5,65,3.9,Yes,Yes,2,Tier3,Placed
280,Female,IT,8.7,0,69,88,1,3,2,71.9,56.9,7.7,90,4.8,Yes,Yes,2,Tier2,Placed
281,Female,IT,8.3,0,55,80,2,3,1,67.4,67.8,5.2,90,4.8,Yes,No,4,Tier1,Placed
282,Male,IT,8.2,0,55,70,1,2,1,57.9,51.1,3.6,79,3.8,Yes,Yes,0,None,NotPlaced
283,Male,Mechanical,8.2,0,76,82,1,1,2,42.8,46.4,1.6,86,4.4,No,No,0,None,NotPlaced
284,Male,EEE,8.5,0,55,63,0,2,0,58.8,51.5,4.9,81,3.2,No,Yes,0,None,NotPlaced
285,Male,CSE,8.0,0,55,71,0,1,1,33.8,34.5,1.8,87,3.8,No,Yes,0,None,NotPlaced
286,Male,CSE,7.9,1,64,60,1,1,0,39.7,40.7,3.5,77,4.7,Yes,Yes,0,None,NotPlaced
287,Male,IT,7.7,1,55,70,1,1,2,40.1,30.9,2.0,82,4.4,No,No,0,None,NotPlaced
288,Male,CSE,7.6,0,82,87,0,3,3,42.5,32.1,6.9,75,4.3,Yes,Yes,2,Tier2,Placed
289,Male,EEE,6.7,0,69,67,1,3,0,36.3,35.1,6.3,77,4.1,Yes,Yes,0,None,NotPlaced
290,Male,CSE,8.5,0,76,83,0,2,2,58.8,63.4,5.8,75,4.5,Yes,No,1,Tier3,Placed
291,Male,IT,8.8,0,75,88,1,2,2,65.6,41.7,3.7,90,4.8,Yes,No,3,Tier2,Placed
292,Male,CSE,6.5,1,83,63,2,3,1,39.8,19.0,6.8,82,4.6,Yes,No,0,None,NotPlaced
293,Female,IT,7.5,0,84,64,0,1,1,28.4,25.0,4.1,80,4.2,Yes,No,0,None,NotPlaced
294,Male,ECE,7.7,1,78,83,2,3,2,63.5,59.7,6.2,78,4.6,Yes,Yes,0,None,NotPlaced
295,Male,ECE,7.7,0,58,71,0,1,0,41.0,36.2,0.4,79,4.8,No,Yes,0,None,NotPlaced
296,Male,Civil,8.6,0,57,82,1,1,2,53.8,35.9,0.9,84,4.3,Yes,Yes,2,Tier3,Placed
297,Female,Mechanical,7.5,0,61,59,0,2,0,39.2,34.3,4.7,69,3.6,No,No,0,None,NotPlaced
298,Male,ECE,6.8,0,65,69,1,1,0,20.0,6.3,2.7,68,4.3,No,Yes,0,None,NotPlaced
299,Male,CSE,8.1,0,69,84,0,3,2,50.8,48.7,6.7,90,4.8,Yes,Yes,0,None,NotPlaced
300,Male,EEE,8.4,0,82,85,2,3,3,71.0,54.6,5.7,82,4.5,Yes,No,2,Tier3,Placed
301,Male,Mechanical,7.5,1,65,71,1,1,0,26.2,23.7,1.9,67,3.4,No,No,0,None,NotPlaced
302,Male,EEE,8.1,0,71,72,1,3,0,56.3,49.1,8.2,70,4.8,Yes,No,0,None,NotPlaced
303,Male,CSE,7.4,0,55,62,1,1,1,34.0,31.2,0.7,64,4.0,No,No,0,None,NotPlaced
304,Male,Civil,8.4,0,72,79,2,3,2,69.4,51.4,8.1,80,4.6,Yes,Yes,4,Tier1,Placed
305,Female,CSE,8.2,0,79,80,0,3,2,61.6,59.5,5.3,90,4.8,Yes,Yes,3,Tier1,Placed
306,Female,EEE,8.0,0,71,61,1,2,1,52.5,50.3,2.9,80,4.3,No,Yes,0,None,NotPlaced
307,Male,Mechanical,7.9,0,68,83,0,3,2,61.3,36.8,7.1,90,4.8,Yes,Yes,3,Tier2,Placed
308,Male,IT,6.8,0,64,69,0,1,0,20.0,19.1,2.9,77,3.3,No,No,0,None,NotPlaced
309,Female,Mechanical,8.3,0,76,85,2,3,2,75.6,51.7,8.5,82,4.6,Yes,Yes,3,Tier2,Placed
310,Male,IT,7.4,1,55,85,1,2,1,41.0,25.3,5.0,75,4.3,No,Yes,0,None,NotPlaced
311,Male,Civil,7.6,0,62,73,1,1,0,36.6,35.8,3.6,66,4.1,No,Yes,0,None,NotPlaced
312,Male,CSE,8.5,0,78,82,2,3,1,79.8,60.6,7.2,90,4.8,Yes,Yes,0,None,NotPlaced
313,Male,Civil,8.2,0,77,88,2,3,2,71.3,56.9,6.4,90,4.6,Yes,Yes,3,Tier1,Placed
314,Female,CSE,8.2,0,77,82,1,3,2,64.1,47.6,7.2,90,4.3,No,Yes,3,Tier1,Placed
315,Female,EEE,6.5,0,55,64,1,1,0,20.0,24.1,3.4,79,3.6,No,Yes,0,None,NotPlaced
316,Female,ECE,7.5,0,77,84,1,1,2,35.7,37.8,3.9,82,4.5,Yes,Yes,2,Tier3,Placed
317,Male,IT,7.5,0,71,84,1,2,1,37.6,51.3,4.6,85,4.1,No,Yes,0,None,NotPlaced
318,Male,IT,6.6,1,56,65,0,1,1,20.0,18.6,3.4,67,4.3,No,Yes,0,None,NotPlaced
319,Male,EEE,7.6,0,83,86,1,1,1,42.1,25.8,3.3,88,4.5,Yes,Yes,1,Tier3,Placed
320,Male,CSE,7.5,2,64,68,1,1,1,42.3,32.9,3.0,81,4.5,Yes,Yes,0,None,NotPlaced
321,Male,ECE,7.5,0,61,71,0,2,1,31.4,34.7,4.7,66,4.5,No,Yes,4,Tier1,Placed
322,Female,CSE,8.5,0,88,80,2,3,1,70.7,51.0,7.5,85,4.3,Yes,Yes,4,Tier1,Placed
323,Female,Civil,7.9,0,56,66,2,1,0,51.7,30.7,2.9,71,4.8,No,Yes,0,None,NotPlaced
324,Male,CSE,8.2,0,57,70,0,2,0,52.7,38.5,4.9,85,4.1,Yes,No,0,None,NotPlaced
325,Female,IT,7.2,0,55,61,1,2,0,38.4,28.8,4.9,69,4.0,No,Yes,0,None,NotPlaced
326,Female,CSE,8.6,0,75,84,2,3,2,80.5,55.8,7.9,90,4.8,Yes,Yes,3,Tier2,Placed
327,Male,ECE,6.5,0,67,73,1,1,1,20.0,22.8,2.2,78,3.9,No,Yes,1,Tier3,Placed
328,Male,CSE,8.7,0,77,81,1,3,0,74.6,59.3,6.2,86,4.5,Yes,Yes,3,Tier2,Placed
329,Male,ECE,7.8,0,75,65,1,2,0,48.3,47.1,6.2,78,4.8,Yes,Yes,2,Tier2,Placed
330,Male,Mechanical,7.7,0,55,66,1,1,0,32.7,26.5,0.8,80,4.0,No,Yes,0,None,NotPlaced
331,Male,EEE,6.5,0,62,86,0,2,0,20.0,25.7,4.0,80,4.6,Yes,Yes,2,Tier3,Placed
332,Female,IT,8.5,0,78,69,1,2,1,67.2,49.5,5.2,71,3.8,Yes,Yes,0,None,NotPlaced
333,Male,CSE,7.4,0,75,72,2,3,0,50.3,33.9,4.5,86,4.6,Yes,Yes,3,Tier2,Placed
334,Male,ECE,8.6,0,71,82,1,3,2,71.8,53.2,8.5,81,4.8,Yes,Yes,2,Tier3,Placed
335,Male,CSE,8.0,0,69,69,1,2,1,52.0,31.4,4.0,88,3.6,No,Yes,0,None,NotPlaced
336,Male,EEE,7.8,0,73,79,1,3,1,53.6,59.8,8.5,89,4.6,Yes,Yes,2,Tier2,Placed
337,Female,CSE,8.1,0,72,87,1,3,2,64.4,54.3,8.8,90,4.7,Yes,No,3,Tier2,Placed
338,Female,ECE,7.2,0,74,69,1,2,0,31.6,23.2,3.8,83,4.5,No,Yes,0,None,NotPlaced
339,Male,IT,8.4,0,78,88,2,3,2,78.7,59.9,8.3,87,4.8,Yes,Yes,3,Tier2,Placed
340,Male,Mechanical,8.4,1,90,79,0,3,2,65.1,33.6,5.9,85,4.6,Yes,Yes,0,None,NotPlaced
341,Male,CSE,8.3,1,69,80,0,3,1,55.3,58.1,7.4,88,4.7,Yes,Yes,0,None,NotPlaced
342,Male,EEE,7.2,0,67,69,0,2,1,38.5,43.6,3.5,66,3.9,No,No,0,None,NotPlaced
343,Male,CSE,8.6,0,77,86,2,3,2,76.8,62.7,7.7,90,4.8,Yes,Yes,3,Tier2,Placed
344,Male,EEE,7.9,0,56,71,2,1,0,42.4,38.8,2.9,73,4.2,No,No,0,None,NotPlaced
345,Male,Mechanical,6.6,1,68,71,1,1,2,20.5,11.5,2.8,81,4.8,Yes,No,0,None,NotPlaced
346,Male,ECE,7.1,0,58,68,1,1,1,27.5,15.4,2.5,63,3.6,No,Yes,0,None,NotPlaced
347,Male,ECE,7.8,0,72,69,0,3,0,41.1,23.3,7.9,90,4.7,Yes,Yes,2,Tier2,Placed
348,Male,Civil,6.6,0,73,72,1,1,1,20.0,20.0,2.2,81,4.0,No,No,0,None,NotPlaced
349,Male,ECE,6.5,2,68,86,2,3,0,35.4,40.4,9.5,79,3.7,Yes,Yes,0,None,NotPlaced
350,Male,ECE,7.5,0,58,81,2,1,0,27.2,23.4,2.9,83,4.6,Yes,No,0,None,NotPlaced
351,Male,ECE,7.5,0,55,66,1,2,0,41.4,38.1,5.7,70,3.7,No,Yes,0,None,NotPlaced
352,Female,ECE,7.8,0,58,60,0,2,2,42.8,44.5,6.1,74,4.6,Yes,Yes,0,None,NotPlaced
353,Female,CSE,6.6,0,55,68,1,2,0,20.0,7.4,2.1,71,4.0,No,No,2,Tier3,Placed
354,Male,Mechanical,7.4,0,55,62,1,2,0,40.4,49.5,5.5,72,4.3,No,Yes,0,None,NotPlaced
355,Male,IT,7.8,1,77,82,1,3,2,55.0,54.7,8.1,77,4.2,Yes,No,0,None,NotPlaced
356,Male,CSE,8.2,0,89,84,2,3,2,62.0,55.6,7.1,90,4.8,Yes,Yes,4,Tier1,Placed
357,Male,ECE,8.9,0,71,83,2,3,2,86.6,76.0,7.4,89,4.6,Yes,Yes,3,Tier2,Placed
358,Male,IT,8.2,0,78,71,1,2,1,59.2,57.3,5.5,90,4.8,Yes,Yes,4,Tier1,Placed
359,Female,CSE,7.5,0,60,68,1,3,0,47.6,42.0,7.4,70,4.2,No,Yes,0,None,NotPlaced
360,Male,ECE,7.7,0,62,63,1,2,0,44.0,48.3,3.6,68,3.9,No,Yes,0,None,NotPlaced
361,Male,EEE,8.7,1,81,80,1,3,2,76.6,58.1,8.6,90,4.7,Yes,Yes,3,Tier2,Placed
362,Male,Mechanical,7.5,0,55,60,1,1,1,32.0,31.9,0.9,65,4.4,No,Yes,0,None,NotPlaced
363,Male,Civil,6.6,0,55,60,1,1,1,20.0,32.0,0.2,82,3.7,No,Yes,1,Tier3,Placed
364,Male,Mechanical,7.4,2,77,68,2,3,1,54.4,24.1,6.6,84,4.8,No,Yes,2,Tier2,Placed
365,Female,CSE,7.5,0,82,81,0,3,2,39.9,39.5,8.3,90,4.8,Yes,Yes,3,Tier2,Placed
366,Male,IT,8.2,0,55,61,1,1,1,45.1,44.5,1.8,79,4.6,No,Yes,0,None,NotPlaced
367,Female,EEE,8.7,0,65,88,1,2,0,72.3,44.5,2.7,84,4.4,Yes,Yes,2,Tier3,Placed
368,Female,IT,8.0,0,75,81,2,3,1,63.3,54.4,5.5,87,4.2,Yes,Yes,4,Tier1,Placed
369,Male,ECE,8.4,0,77,73,2,2,0,64.0,45.3,5.4,76,4.4,Yes,Yes,3,Tier2,Placed
370,Male,ECE,8.0,0,69,71,2,2,2,58.5,51.4,4.0,81,4.5,No,No,0,None,NotPlaced
371,Male,IT,7.5,0,55,70,1,2,2,43.5,36.0,6.3,70,4.7,Yes,Yes,0,None,NotPlaced
372,Male,Mechanical,6.5,0,85,65,1,3,2,24.4,17.6,7.1,90,4.0,Yes,No,2,Tier2,Placed
373,Male,ECE,7.8,0,82,85,0,3,2,49.7,50.2,6.3,73,4.6,Yes,No,0,None,NotPlaced
374,Female,IT,7.6,0,62,63,1,2,0,43.2,32.7,4.3,64,4.5,No,Yes,0,None,NotPlaced
375,Male,Civil,8.7,0,62,74,0,3,0,69.4,57.5,8.0,75,3.7,Yes,Yes,0,None,NotPlaced
376,Male,ECE,7.2,0,84,70,1,1,0,28.4,38.0,3.4,85,3.5,No,Yes,0,None,NotPlaced
377,Female,CSE,8.1,0,70,85,1,3,2,73.9,52.5,6.9,90,4.7,Yes,Yes,1,Tier3,Placed
378,Male,ECE,7.4,1,55,77,1,2,0,33.1,30.2,5.1,77,4.1,Yes,Yes,0,None,NotPlaced
379,Female,EEE,8.2,0,78,83,2,2,2,64.9,48.8,5.8,81,4.8,Yes,Yes,2,Tier2,Placed
380,Male,EEE,8.2,0,79,68,2,1,2,57.9,46.5,2.3,90,4.8,Yes,Yes,1,Tier3,Placed
381,Male,Mechanical,6.5,0,66,69,1,2,1,23.5,39.5,5.7,65,4.0,Yes,Yes,0,None,NotPlaced
382,Female,EEE,7.4,0,58,70,0,2,1,30.7,31.7,3.8,73,3.8,No,No,0,None,NotPlaced
383,Male,IT,7.3,0,62,65,0,1,1,32.3,32.3,1.9,80,3.6,No,Yes,0,None,NotPlaced
384,Female,Mechanical,8.7,0,72,63,0,1,1,41.0,40.7,2.0,87,4.1,No,No,0,None,NotPlaced
385,Female,Mechanical,8.5,0,67,81,2,1,3,54.6,49.0,3.1,82,3.6,Yes,Yes,0,None,NotPlaced
386,Female,CSE,8.5,0,76,68,1,3,2,74.9,44.5,7.9,74,4.1,No,Yes,1,Tier3,Placed
387,Male,CSE,7.9,1,57,66,1,2,1,47.1,58.2,4.5,76,4.1,Yes,Yes,0,None,NotPlaced
388,Male,Civil,7.4,0,86,73,2,3,0,60.0,36.7,6.6,71,4.8,Yes,Yes,0,None,NotPlaced
389,Female,Mechanical,6.7,2,76,73,1,2,0,20.0,35.6,5.4,86,4.4,No,No,1,Tier3,Placed
390,Female,Mechanical,8.3,0,57,73,2,3,2,64.4,57.4,7.4,82,4.8,Yes,Yes,3,Tier1,Placed
391,Female,Mechanical,7.6,0,66,69,1,1,0,32.3,30.9,2.8,76,4.3,No,Yes,0,None,NotPlaced
392,Male,ECE,7.5,0,77,64,1,2,0,43.1,35.8,3.0,90,4.2,No,Yes,3,Tier2,Placed
393,Male,ECE,8.9,0,77,78,0,3,0,70.9,78.5,7.2,89,4.8,Yes,No,3,Tier1,Placed
394,Female,ECE,7.3,1,57,64,1,1,0,26.5,30.5,3.8,79,4.1,Yes,No,0,None,NotPlaced
395,Male,CSE,8.6,0,69,77,1,2,0,70.1,57.0,4.3,86,4.8,Yes,Yes,3,Tier1,Placed
396,Female,EEE,8.2,0,81,84,2,3,2,75.6,56.7,7.6,90,4.8,Yes,Yes,2,Tier2,Placed
397,Female,ECE,7.7,0,58,72,1,1,1,34.9,25.8,1.8,73,4.6,No,No,0,None,NotPlaced
398,Male,ECE,7.9,0,87,85,1,3,0,48.5,42.3,6.4,88,4.7,Yes,Yes,1,Tier3,Placed
399,Female,ECE,7.4,1,68,65,1,1,1,20.2,14.5,3.0,87,4.6,No,Yes,0,None,NotPlaced
400,Female,ECE,6.9,1,81,80,0,1,0,20.0,27.5,4.1,90,4.5,Yes,Yes,4,Tier1,Placed
401,Male,CSE,8.0,0,81,86,1,3,2,62.3,46.5,7.1,90,4.8,Yes,Yes,2,Tier2,Placed
402,Female,IT,7.1,0,78,72,1,3,0,41.3,44.2,7.5,81,4.4,Yes,Yes,0,None,NotPlaced
403,Male,CSE,6.9,2,61,67,0,1,1,20.0,28.7,3.3,76,3.8,No,No,0,None,NotPlaced
404,Female,CSE,8.5,0,80,84,2,3,2,70.0,56.7,6.6,90,4.8,Yes,Yes,2,Tier2,Placed
405,Male,Civil,6.9,0,78,82,0,1,2,20.0,25.5,3.3,76,4.8,Yes,No,2,Tier3,Placed
406,Female,CSE,7.3,0,57,75,1,1,1,37.4,38.2,2.6,77,4.7,Yes,Yes,0,None,NotPlaced
407,Male,CSE,7.8,1,71,68,2,3,0,48.9,30.5,5.0,89,4.6,No,Yes,0,None,NotPlaced
408,Male,ECE,8.3,0,76,83,2,1,0,53.6,58.7,2.6,81,4.1,Yes,Yes,0,None,NotPlaced
409,Female,ECE,8.6,0,71,83,1,3,2,66.1,51.7,5.9,83,4.4,Yes,Yes,2,Tier2,Placed
410,Male,CSE,8.6,0,75,66,2,3,0,68.5,61.3,6.4,87,4.8,No,No,0,None,NotPlaced
411,Male,EEE,8.7,0,74,86,2,1,0,56.4,53.4,2.2,90,4.7,Yes,Yes,4,Tier1,Placed
412,Female,EEE,7.5,0,80,72,1,3,2,50.9,23.8,5.6,90,4.2,Yes,Yes,2,Tier2,Placed
413,Female,CSE,7.8,0,61,65,0,1,1,36.0,25.6,2.7,63,4.5,No,No,0,None,NotPlaced
414,Male,IT,6.5,0,59,67,0,1,0,20.0,27.1,2.7,71,3.4,No,Yes,0,None,NotPlaced
415,Male,Mechanical,7.6,0,55,62,1,3,1,51.0,42.8,5.7,73,4.4,No,Yes,0,None,NotPlaced
416,Male,Mechanical,6.5,0,58,65,1,1,1,20.0,26.7,3.7,80,3.8,Yes,Yes,0,None,NotPlaced
417,Male,ECE,8.0,0,57,66,1,3,0,57.8,47.9,5.2,75,4.3,No,No,0,None,NotPlaced
418,Male,CSE,8.0,0,73,82,2,3,0,57.1,57.5,6.6,86,4.8,Yes,Yes,2,Tier2,Placed
419,Female,IT,7.5,1,57,70,1,1,0,27.0,25.8,3.4,67,4.2,Yes,Yes,2,Tier2,Placed
420,Female,ECE,7.8,0,77,70,1,3,0,57.9,58.9,7.0,78,4.4,No,Yes,2,Tier2,Placed
421,Female,IT,7.3,0,55,66,1,1,1,30.0,19.9,1.6,75,3.6,No,Yes,0,None,NotPlaced
422,Female,IT,7.8,1,77,67,1,2,0,49.9,41.3,4.4,82,4.7,Yes,Yes,0,None,NotPlaced
423,Male,EEE,6.5,0,56,66,1,1,1,20.0,16.6,3.0,82,3.4,No,No,0,None,NotPlaced
424,Male,IT,8.1,0,69,82,1,3,3,65.0,56.7,7.6,90,4.8,Yes,Yes,1,Tier3,Placed
425,Male,EEE,7.9,1,76,81,0,1,0,33.9,29.2,3.1,85,4.5,Yes,No,0,None,NotPlaced
426,Male,EEE,8.7,0,86,83,1,3,0,78.6,59.8,8.2,74,4.6,Yes,Yes,1,Tier3,Placed
427,Male,IT,7.1,0,55,69,2,2,0,39.7,29.0,5.9,76,4.0,No,Yes,1,Tier3,Placed
428,Female,EEE,8.9,0,82,81,1,3,2,76.0,56.8,7.4,81,4.8,Yes,No,3,Tier2,Placed
429,Male,CSE,8.3,0,77,69,0,3,0,61.1,49.4,6.4,75,4.2,Yes,No,0,None,NotPlaced
430,Male,EEE,8.3,0,82,80,1,2,0,56.9,31.8,5.5,90,4.5,Yes,Yes,3,Tier1,Placed
431,Male,CSE,7.9,1,69,82,2,3,2,70.0,38.3,6.2,86,4.7,Yes,Yes,3,Tier2,Placed
432,Female,CSE,8.1,0,78,81,2,3,2,67.2,55.6,8.2,90,4.5,Yes,Yes,3,Tier2,Placed
433,Male,ECE,7.7,0,77,70,2,1,1,42.0,13.0,1.3,64,3.7,No,Yes,0,None,NotPlaced
434,Male,IT,8.1,0,76,88,2,3,2,64.8,51.5,6.8,85,4.5,Yes,Yes,1,Tier3,Placed
435,Male,Mechanical,7.8,0,64,70,1,3,0,59.2,45.7,5.2,81,4.3,No,No,0,None,NotPlaced
436,Female,ECE,7.2,0,59,63,1,1,1,30.5,31.7,2.2,67,3.8,No,No,0,None,NotPlaced
437,Male,IT,8.4,0,82,68,1,1,2,49.6,36.9,3.2,84,4.8,Yes,Yes,2,Tier2,Placed
438,Female,ECE,8.4,0,82,86,2,3,2,66.2,67.0,7.7,90,4.8,Yes,Yes,2,Tier3,Placed
439,Female,IT,8.2,0,55,62,1,1,0,42.5,43.4,2.1,76,4.2,No,Yes,0,None,NotPlaced
440,Male,ECE,6.5,0,81,63,0,1,0,20.0,7.9,3.0,67,4.3,Yes,No,2,Tier2,Placed
441,Male,EEE,6.5,0,55,66,1,1,0,20.0,18.3,1.4,73,4.1,No,Yes,0,None,NotPlaced
442,Female,EEE,8.3,0,74,83,2,3,2,68.7,68.4,6.7,90,4.8,Yes,Yes,4,Tier1,Placed
443,Male,Mechanical,8.2,0,88,84,0,3,2,55.0,39.9,4.6,78,4.5,No,Yes,1,Tier3,Placed
444,Male,Civil,8.1,0,79,81,1,2,2,44.2,37.4,6.4,76,4.5,Yes,Yes,1,Tier3,Placed
445,Female,IT,6.5,0,56,62,1,1,1,20.6,31.1,1.9,60,3.8,No,No,0,None,NotPlaced
446,Female,EEE,8.2,0,81,87,0,3,1,60.8,45.7,8.6,83,4.7,Yes,No,0,None,NotPlaced
447,Female,IT,7.7,0,74,63,1,3,1,57.0,55.6,6.9,75,4.6,Yes,Yes,0,None,NotPlaced
448,Female,ECE,7.7,0,82,85,0,3,2,52.8,37.7,5.1,89,4.4,Yes,Yes,2,Tier2,Placed
449,Male,ECE,6.5,0,75,68,1,1,0,20.0,0.0,2.5,80,4.3,Yes,Yes,0,None,NotPlaced
450,Male,Civil,8.3,0,74,80,2,3,2,70.4,66.9,7.0,87,4.8,Yes,Yes,0,None,NotPlaced
451,Female,EEE,8.0,0,82,84,1,3,0,66.4,56.9,6.1,77,4.1,No,No,4,Tier1,Placed
452,Male,Mechanical,8.6,1,56,87,0,2,1,58.9,53.4,5.7,90,4.6,Yes,Yes,3,Tier1,Placed
453,Male,EEE,7.6,0,55,70,0,2,0,40.9,27.4,4.2,83,4.2,No,Yes,0,None,NotPlaced
